Type,GlobalId,ArchiCADProperties:Element ID,ArchiCADProperties:Hotlink und Element-ID,ArchiCADProperties:Ebene,ArchiCADProperties:Bibliothekselement-Name,ArchiCADProperties:Eindeutige ID,ArchiCADProperties:ARCHICAD IFC ID,ArchiCADProperties:Externe IFC ID,ArchiCADProperties:Kollidierende Räume,ArchiCADProperties:Zugehöriger Raumname,ArchiCADProperties:Zugehörige Raumnummer,ArchiCADProperties:Geschützt,ArchiCADProperties:Verknüpfte Änderungen,ArchiCADProperties:Ursprungsgeschoss Name,ArchiCADProperties:Ursprungsgeschoss Nummer,ArchiCADProperties:Name des Eigenschafts-Objekts,ArchiCADProperties:Element-Typ,ArchiCADProperties:Absolutes Geschoss für Oberkantenverknüpfung,ArchiCADProperties:Relatives Geschoss für Oberkantenverknüpfung,ArchiCADProperties:Geschoss für Oberkantenverknüpfung,ArchiCADProperties:Überobjekt-ID,ArchiCADProperties:Baustoffe (Alle),ArchiCADProperties:Oberfläche (Alle),ArchiCADProperties:Hotlink Master-ID,ArchiCADProperties:Deckschraffur,ArchiCADProperties:Umbau-Status,ArchiCADProperties:Anzeigen auf Umbau-Filter,ArchiCADProperties:Oberfläche,ArchiCADProperties:Einheitliche Oberfläche,ArchiCADProperties:Raumname,ArchiCADProperties:Raumnummer,ArchiCADProperties:Raumkategoriename,ArchiCADProperties:Raumkategoriecode,ArchiCADProperties:Verbundene 3D Element(e),ArchiCADProperties:ARCHICAD Klassifizierung - v2.0,IfcWallCommon:ElementID
IfcBuildingElementProxy,2NXTWIbsiGIOdGOWwSh0bs,Veloabstellplatz,Veloabstellplatz,060 Möbel Einbau,Parkplätze 24,9785D812-976B-1049-89D0-620E9CAC0976,2NXTWIbsiGIOdGOWwSh0bs,,Tiefgarage / Massivbau ui,Tiefgarage,9,False,,UG,-1,,Objekt,,,,Veloabstellplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcBuildingElementProxy,3b3Y2SygcZIBvExFsaFoTt,Veloabstellplatz,Veloabstellplatz,060 Möbel Einbau,Parkplätze 24,E50E209C-F2A9-A348-BE4E-ECFDA43F2777,3b3Y2SygcZIBvExFsaFoTt,,Tiefgarage / Massivbau ui,Tiefgarage,9,False,,UG,-1,,Objekt,,,,Veloabstellplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcBuildingElementProxy,2Y9MuHsaXBGvamTU6mNFTz,Veloabstellplatz,Veloabstellplatz,060 Möbel Einbau,Parkplätze 24,A2256E11-DA48-4B43-9930-75E1B05CF77D,2Y9MuHsaXBGvamTU6mNFTz,,Tiefgarage / Massivbau ui,Tiefgarage,9,False,,UG,-1,,Objekt,,,,Veloabstellplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcBuildingElementProxy,1vMSPmsJm9IfsOQ9$AhZGF,Veloabstellplatz,Veloabstellplatz,060 Möbel Einbau,Parkplätze 24,7959C670-D93C-094A-9D98-689FCAAE340F,1vMSPmsJm9IfsOQ9$AhZGF,,Tiefgarage / Massivbau ui,Tiefgarage,9,False,,UG,-1,,Objekt,,,,Veloabstellplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcBuildingElementProxy,03q6ovzADhGhbkGkp3SS2l,Veloabstellplatz,Veloabstellplatz,060 Möbel Einbau,Parkplätze 24,03D06CB9-F4A3-6B42-B96E-42ECC371C0AF,03q6ovzADhGhbkGkp3SS2l,,Nebenräume; Nebenräume / Massivbau ui; Tiefgarage / Massivbau ui,Tiefgarage,9,False,,UG,-1,,Objekt,,,,Veloabstellplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcWindow,0soRCS5tYKHPnDw2cAizlo,Fen.Nr.,Fen.Nr.,010 Aussenwände,2-Flügelfenster 24,36C9B31C-1778-9445-9C4D-E8298AB3DBF2,0soRCS5tYKHPnDw2cAizlo,,Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnung,,False,,OG2,2,,Fenster,,,,tbd,,Glas Normalglas; FMK Fensterrahmen Aussen; FMK Fensterrahmen Innen; FMK Tür- und Fenstergriffe; FMK Holzfassade V,,,Bestand,Alle relevanten Filter,,,,,,,,Fenster,
IfcWall,2rohiOM4qjJwxJy2YSbe9y,tbd,tbd,010 Aussenwände,,B5CABB18-584D-2D4F-AED3-F0289C96827C,2rohiOM4qjJwxJy2YSbe9y,,Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnung,,False,,OG2,2,,Wand,OG3,Ursprung + 1,Ursprung + 1 (OG3),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150",FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb; FMK Holzfassade V,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcBuildingElementProxy,3F3aThu4s4IOGvXDRITZz6,Parkplatz,Parkplatz,060 Möbel Einbau,Parkplätze 24,CF0E476B-E04D-8449-8439-84D6D2763F46,3F3aThu4s4IOGvXDRITZz6,,Tiefgarage; Tiefgarage / Massivbau ui; Tiefgarage MAS,Tiefgarage,9,False,,UG,-1,,Objekt,,,,Parkplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcWall,31tQWkWolJIgy90dgiZWZW,tbd,tbd,015 Wohnungstrennwände / Kernwände,,C1DDA82E-832B-D34A-AF09-027AAC8E08E0,31tQWkWolJIgy90dgiZWZW,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnen HOL,Wohnen,False,,DG,5,,Wand,DA,Ursprung + 1,Ursprung + 1 (DA),tbd,"Massivbau Beton, Stahlbeton 705",FMK Sichtbeton,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,3mfUQ$1ztkHRpTaTvWEIQe,tbd,tbd,015 Wohnungstrennwände / Kernwände,,F0A5E6BF-07DD-EE45-BCDD-91DE603926A8,3mfUQ$1ztkHRpTaTvWEIQe,,Nebenräume; Nebenräume / Massivbau ui,Nebenräume,Nebenräume,False,,UG,-1,,Wand,EG,Ursprung + 1,Ursprung + 1 (EG),tbd,"MW, Kalksandstein","MW Kalksandstein, 2DF",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,0KhWb3Rl6hGBzW3_CVvB8V,tbd,tbd,050 Geländer Balkone,,14AE0943-6EF1-AB40-BF60-0FE31FE4B21F,0KhWb3Rl6hGBzW3_CVvB8V,,Balkon,Balkon,Balkon,False,,OG2,2,,Wand,Nicht verknüpft,Nicht verknüpft,Nicht verknüpft,tbd,Glas,Glas Normalglas Brüstung,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,0pFBgzY5b4JAC40vOzuqfP,tbd,tbd,015 Wohnungstrennwände / Kernwände,,333CBABD-8859-444C-A304-03963DE34A59,0pFBgzY5b4JAC40vOzuqfP,,Nebenräume; Nebenräume / Massivbau ui,Nebenräume,Nebenräume,False,,UG,-1,,Wand,EG,Ursprung + 1,Ursprung + 1 (EG),tbd,"Massivbau Beton, Stahlbeton 705; Verputz, Innen 150",FMK Verputz Innenräume; FMK Sichtbeton,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,1eanics6SRJ8lSi9ET8F08,tbd,tbd,050 Geländer Fenster,,68931B26-D867-1B4C-8BDC-B0939D20F008,1eanics6SRJ8lSi9ET8F08,,Wohnen / Holzbau; Wohnen HOL,Wohnen HOL,Wohnen,False,,OG2,2,,Wand,Nicht verknüpft,Nicht verknüpft,Nicht verknüpft,tbd,Glas,Glas Normalglas Brüstung,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcDoor,3G_C4LZWpGIw2CMTvoZcCj,tbd,tbd,016 Innenwände ,Blockrahmen 1 24,D0F8C115-8E0C-D04B-A08C-59DE728E632D,3G_C4LZWpGIw2CMTvoZcCj,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen HOL; Wohnung,Zimmer,10,False,,DG,5,,Tür,,,,tbd,,FMK Innentüre; FMK Tür- und Fenstergriffe,,,Bestand,Alle relevanten Filter,,,,,,,,Tür,
IfcWall,1EbKnIucKNIhZBfAFsqnBP,tbd,tbd,016 Innenwände ,,4E954C52-E265-174A-B8CB-A4A3F6D312D9,1EbKnIucKNIhZBfAFsqnBP,,Wohnen; Wohnen; Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL; Wohnung,Wohnen HOL,Wohnen,False,,DG,5,,Wand,DA,Ursprung + 1,Ursprung + 1 (DA),tbd,"Verputz, Innen 150; Gipsplatte 320; Metallständer (Dämmung) 450; Gipsplatte 320; Verputz, Innen 150",FMK Verputz Innenräume; 15 Farbe gelb (SP),,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,2sUV1x_yS7IwI9IejGuk$w,tbd,tbd,015 Wohnungstrennwände / Kernwände,,B679F07B-FBC7-074B-A489-4A8B50E2EFFA,2sUV1x_yS7IwI9IejGuk$w,,Gewerbe; Gewerbe; Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui; Verkauf,Tiefgarage,9,False,,UG,-1,,Wand,EG,Ursprung + 1,Ursprung + 1 (EG),tbd,"Massivbau Beton, Stahlbeton 705",FMK Sichtbeton,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWindow,3E$$kNEFeOI8Xea6enolsM,Fen.Nr.,Fen.Nr.,010 Aussenwände,2-Flügelfenster 24,CEFFFB97-38FA-1848-8868-906A31CAFD96,3E$$kNEFeOI8Xea6enolsM,,Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnen/Essen,3,False,,OG2,2,,Fenster,,,,tbd,,Glas Normalglas; FMK Fensterrahmen Aussen; FMK Fensterrahmen Innen; FMK Tür- und Fenstergriffe; FMK Holzfassade V,,,Bestand,Alle relevanten Filter,,,,,,,,Fenster,
IfcWall,368$FKqz2DIv6ltCzFk8V3,tbd,tbd,010 Aussenwände,,C623F3D4-D3D0-8D4B-91AF-DCCF4FB887C3,368$FKqz2DIv6ltCzFk8V3,,Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnen/Essen,3,False,,OG2,2,,Wand,OG3,Ursprung + 1,Ursprung + 1 (OG3),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150",FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb; FMK Holzfassade V,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,1Vf2iU$BLnGhySh78Wb1VQ,tbd,tbd,050 Geländer Fenster,,5FA42B1E-FCB5-7142-BF1C-AC72209417DA,1Vf2iU$BLnGhySh78Wb1VQ,,Wohnen / Holzbau; Wohnen HOL,Wohnen HOL,Wohnen,False,,OG2,2,,Wand,Nicht verknüpft,Nicht verknüpft,Nicht verknüpft,tbd,Glas,Glas Normalglas Brüstung,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,1s2K7PvaURGOLtP9iiHu82,tbd,tbd,016 Innenwände ,,760941D9-E647-9B41-8577-649B2C478202,1s2K7PvaURGOLtP9iiHu82,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL; Wohnung,Wohnung,,False,,DG,5,,Wand,DA,Ursprung + 1,Ursprung + 1 (DA),tbd,"Verputz, Innen 150; Gipsplatte 320; Gipsplatte 320",FMK Verputz Innenräume,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,2TElBh7EhyIhp5b4zN0q1h,tbd,tbd,016 Innenwände ,,9D3AF2EB-1CEA-FC4A-BCC5-944F5703406B,2TElBh7EhyIhp5b4zN0q1h,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL; Wohnung,Wohnen HOL,Wohnen,False,,DG,5,,Wand,DA,Ursprung + 1,Ursprung + 1 (DA),tbd,"Verputz, Innen 150; Gipsplatte 320; Gipsplatte 320",FMK Verputz Innenräume,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcDoor,10BQZydz$4JwZOda41f7kQ,T-WHG-,T-WHG-,015 Wohnungstrennwände / Kernwände,Teleskoptür 24,402DA8FC-9FDF-C44F-A8D8-9E4101A47B9A,10BQZydz$4JwZOda41f7kQ,,Gewerbe / Massivbau oi; Gewerbe MAS; Lift; Lift; Nebenräume; Nebenräume / Massivbau ui; Verkauf,Treppenhaus,1,False,,UG,-1,,Tür,,,,tbd,,"Metall Chrom; 1805_Fassadenputz; Farbe, grau",,,Bestand,Alle relevanten Filter,,,,,,,,Tür,
IfcWall,2qFJDcv1zsHReRuNdbXox7,tbd,tbd,015 Wohnungstrennwände / Kernwände,,B43D3366-E41F-7645-BA1B-E179E5872EC7,2qFJDcv1zsHReRuNdbXox7,,Nebenräume; Nebenräume / Massivbau ui,Treppenhaus,1,False,,UG,-1,,Wand,EG,Ursprung + 1,Ursprung + 1 (EG),tbd,"Massivbau Beton, Stahlbeton 705","Beton Sichtbeton, hellgrau; FMK Sichtbeton",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWindow,2LzyRqKwF3IuxfjjDrpWff,Fen.Nr.,Fen.Nr.,010 Aussenwände,2-Flügelfenster 24,95F7C6F4-53A3-C34B-8EE9-B6D375CE0A69,2LzyRqKwF3IuxfjjDrpWff,,Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnung,,False,,OG2,2,,Fenster,,,,tbd,,Glas Normalglas; FMK Fensterrahmen Aussen; FMK Fensterrahmen Innen; FMK Tür- und Fenstergriffe; FMK Holzfassade V,,,Bestand,Alle relevanten Filter,,,,,,,,Fenster,
IfcBuildingElementProxy,0Bi$FnGREYH9H950O$5cOp,Parkplatz,Parkplatz,060 Möbel Einbau,Parkplätze 24,0BB3F3F1-41B3-A244-9449-14063F166633,0Bi$FnGREYH9H950O$5cOp,,Tiefgarage; Tiefgarage / Massivbau ui; Tiefgarage MAS,Tiefgarage,9,False,,UG,-1,,Objekt,,,,Parkplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcBuildingElementProxy,3GDlVw5c4KI8_fGdukXmqq,Parkplatz,Parkplatz,060 Möbel Einbau,Parkplätze 24,D036F7FA-1661-1448-8FA9-427E2E870D34,3GDlVw5c4KI8_fGdukXmqq,,Tiefgarage; Tiefgarage / Massivbau ui; Tiefgarage MAS,Tiefgarage,9,False,,UG,-1,,Objekt,,,,Parkplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcWall,3sHx6gnfOaGBf3wcor9mRa,tbd,tbd,010 Aussenwände,,F647B1AA-C696-2440-BA43-EA6CB52706E4,3sHx6gnfOaGBf3wcor9mRa,,Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnung,,False,,OG2,2,,Wand,OG3,Ursprung + 1,Ursprung + 1 (OG3),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150",FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb; FMK Holzfassade V,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcBuildingElementProxy,1_NwFTeYKZJB8qMK2PRzcj,Parkplatz,Parkplatz,060 Möbel Einbau,Parkplätze 24,7E5FA3DD-A225-234C-B234-5940996FD9AD,1_NwFTeYKZJB8qMK2PRzcj,,Tiefgarage; Tiefgarage / Massivbau ui; Tiefgarage MAS,Tiefgarage,9,False,,UG,-1,,Objekt,,,,Parkplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcWall,0KUz2FLjbaGhJ4StWdqrhH,tbd,tbd,015 Wohnungstrennwände / Kernwände,,147BD08F-56D9-6442-B4C4-737827D35AD1,0KUz2FLjbaGhJ4StWdqrhH,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui; Treppenhaus; Verkauf,Treppenhaus,1,False,,UG,-1,,Wand,EG,Ursprung + 1,Ursprung + 1 (EG),tbd,"Massivbau Beton, Stahlbeton 705",FMK Sichtbeton,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcBuildingElementProxy,20pbN5fhrBJwd42SpUcv1P,Parkplatz,Parkplatz,060 Möbel Einbau,Parkplätze 24,80CE55C5-A6BD-4B4F-A9C4-09CCDE9B9059,20pbN5fhrBJwd42SpUcv1P,,Tiefgarage; Tiefgarage / Massivbau ui; Tiefgarage MAS,Tiefgarage,9,False,,UG,-1,,Objekt,,,,Parkplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcBuildingElementProxy,0f1fWQS2qFJ9k7AOlcyyvz,Parkplatz,Parkplatz,060 Möbel Einbau,Parkplätze 24,2906981A-702D-0F4C-9B87-298BE6F3CE7D,0f1fWQS2qFJ9k7AOlcyyvz,,Tiefgarage; Tiefgarage / Massivbau ui; Tiefgarage MAS,Tiefgarage,9,False,,UG,-1,,Objekt,,,,Parkplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcWall,015DkSgLVRJ9PPO1EDSbX$,tbd,tbd,015 Wohnungstrennwände / Kernwände,,0114DB9C-A957-DB4C-9659-60138D72587F,015DkSgLVRJ9PPO1EDSbX$,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnen/Essen,3,False,,OG2,2,,Wand,OG3,Ursprung + 1,Ursprung + 1 (OG3),tbd,"Massivbau Beton, Stahlbeton 705",FMK Sichtbeton,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,1MWmlQyt2oIhw9iAKl4iXy,tbd,tbd,016 Innenwände ,,56830BDA-F370-B24A-BE89-B0A52F12C87C,1MWmlQyt2oIhw9iAKl4iXy,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL; Wohnung,Wohnung,,False,,DG,5,,Wand,DA,Ursprung + 1,Ursprung + 1 (DA),tbd,"Verputz, Innen 150; Gipsplatte 320; Metallständer (Dämmung) 450; Gipsplatte 320; Verputz, Innen 150",FMK Verputz Innenräume; 15 Farbe gelb (SP),,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcDoor,1W5hLFlqioHRQTjXnlJzu0,tbd,tbd,016 Innenwände ,Blockrahmen 1 24,6016B54F-BF4B-3245-B69D-B61C6F4FDE00,1W5hLFlqioHRQTjXnlJzu0,,Bad; Wohnen; Wohnen / Holzbau; Wohnen HOL; Wohnung,Zimmer,10,False,,OG2,2,,Tür,,,,tbd,,FMK Innentüre; FMK Tür- und Fenstergriffe,,,Bestand,Alle relevanten Filter,,,,,,,,Tür,
IfcDoor,0abAoTlsKTJQ89_sju8FNN,tbd,tbd,016 Innenwände ,Blockrahmen 1 24,2494AC9D-BF65-1D4D-A209-FB6B7820F5D7,0abAoTlsKTJQ89_sju8FNN,,Wohnen; Wohnen / Holzbau; Wohnen HOL; Wohnung,Zimmer,10,False,,OG2,2,,Tür,,,,tbd,,FMK Innentüre; FMK Tür- und Fenstergriffe,,,Bestand,Alle relevanten Filter,,,,,,,,Tür,
IfcDoor,2qQS3Agyx5Hx$WiZmzqEZ9,T-WHG-,T-WHG-,015 Wohnungstrennwände / Kernwände,Teleskoptür 24,B469C0CA-ABCE-C547-BFE0-B23C3DD0E8C9,2qQS3Agyx5Hx$WiZmzqEZ9,,Lift; Nebenräume; Nebenräume / Massivbau ui,Treppenhaus,1,False,,UG,-1,,Tür,,,,tbd,,"Metall Chrom; 1805_Fassadenputz; Farbe, grau",,,Bestand,Alle relevanten Filter,,,,,,,,Tür,
IfcWall,1VHNUK6zX$IBaeG3mR8CgK,tbd,tbd,016 Innenwände ,,5F457794-1BD8-7F48-B928-403C1B20CA94,1VHNUK6zX$IBaeG3mR8CgK,,(Wohnen); Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL; Wohnung,Wohnen HOL,Wohnen,False,,DG,5,,Wand,DA,Ursprung + 1,Ursprung + 1 (DA),tbd,"Verputz, Innen 150; Gipsplatte 320; Gipsplatte 320",FMK Verputz Innenräume,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,273kUvL0qpGuoBdhwRfQxp,tbd,tbd,016 Innenwände ,,870EE7B9-540D-3343-8C8B-9EBE9BA5AEF3,273kUvL0qpGuoBdhwRfQxp,,Bad; Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL; Wohnung,Wohnung,,False,,OG2,2,,Wand,OG3,Ursprung + 1,Ursprung + 1 (OG3),tbd,"Verputz, Innen 150; Gipsplatte 320; Metallständer (Dämmung) 450; Gipsplatte 320; Verputz, Innen 150",FMK Verputz Innenräume; 15 Farbe gelb (SP),,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,2mf_lRdfjGGAQY0xmNOl8$,tbd,tbd,015 Wohnungstrennwände / Kernwände,,B0A7EBDB-9E9B-5040-A6A2-03BC1762F23F,2mf_lRdfjGGAQY0xmNOl8$,,Nebenräume; Nebenräume / Massivbau ui,Treppenhaus,1,False,,UG,-1,,Wand,EG,Ursprung + 1,Ursprung + 1 (EG),tbd,"Massivbau Beton, Stahlbeton 705",FMK Sichtbeton,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWindow,3Wl1FdhXtYHhj2Z0l7Y7FP,Fen.Nr.,Fen.Nr.,010 Aussenwände,2-Flügelfenster 24,E0BC13E7-AE1D-E246-BB42-8C0BC78873D9,3Wl1FdhXtYHhj2Z0l7Y7FP,,Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnen HOL,Wohnen,False,,DG,5,,Fenster,,,,tbd,,Glas Normalglas; FMK Holzfassade; FMK Fensterrahmen Aussen; FMK Fensterrahmen Innen; FMK Tür- und Fenstergriffe,,,Bestand,Alle relevanten Filter,,,,,,,,Fenster,
IfcWall,3bjmaLQnxeGOQp5FkMkoFt,tbd,tbd,015 Wohnungstrennwände / Kernwände,,E5B70915-6B1E-E841-86B3-14FB96BB23F7,3bjmaLQnxeGOQp5FkMkoFt,,Gewerbe / Massivbau oi; Nebenräume; Nebenräume / Massivbau ui,Tiefgarage,9,False,,UG,-1,,Wand,EG,Ursprung + 1,Ursprung + 1 (EG),tbd,"Massivbau Beton, Stahlbeton 705",FMK Sichtbeton,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,36XWcbbYdGG8HKMeC7iRX2,tbd,tbd,010 Aussenwände,,C68609A5-9629-D040-8454-5A8307B1B842,36XWcbbYdGG8HKMeC7iRX2,,Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnen HOL,Wohnen,False,,DG,5,,Wand,DA,Ursprung + 1,Ursprung + 1 (DA),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150",FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb; FMK Holzfassade V,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,2tTdlc8KPTIx8n$2IMzhm3,tbd,tbd,015 Wohnungstrennwände / Kernwände,,B7767BE6-2146-5D4B-B231-FC2496F6BC03,2tTdlc8KPTIx8n$2IMzhm3,,Gewerbe; Gewerbe; Gewerbe / Massivbau ui; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui; Verkauf,Nebenräume,Nebenräume,False,,UG,-1,,Wand,EG,Ursprung + 1,Ursprung + 1 (EG),tbd,"Massivbau Beton, Stahlbeton 705; Verputz, Innen 150",FMK Verputz Innenräume; FMK Sichtbeton,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,2pU_SySQD0G8PBNQ4b4uMY,tbd,tbd,016 Innenwände ,,B37BE73C-71A3-4040-864B-5DA1251385A2,2pU_SySQD0G8PBNQ4b4uMY,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL; Wohnung,Wohnung,,False,,OG2,2,,Wand,OG3,Ursprung + 1,Ursprung + 1 (OG3),tbd,"Verputz, Innen 150; Gipsplatte 320; Metallständer (Dämmung) 450; Gipsplatte 320; Verputz, Innen 150",FMK Verputz Innenräume; 15 Farbe gelb (SP),,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcBuildingElementProxy,2qiqVIKxH1Hf6460NOP8Bw,Veloabstellplatz,Veloabstellplatz,060 Möbel Einbau,Parkplätze 24,B4B347D2-53B4-4146-9184-1805D86482FA,2qiqVIKxH1Hf6460NOP8Bw,,Tiefgarage / Massivbau ui,Tiefgarage,9,False,,UG,-1,,Objekt,,,,Veloabstellplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcWall,1VOYtCuo8sIeFYNbFr3Q1z,tbd,tbd,015 Wohnungstrennwände / Kernwände,,5F622DCC-E322-364A-83E2-5E53F50DA07D,1VOYtCuo8sIeFYNbFr3Q1z,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnung,,False,,OG2,2,,Wand,OG3,Ursprung + 1,Ursprung + 1 (OG3),tbd,"Massivbau Beton, Stahlbeton 705",FMK Sichtbeton,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcDoor,3tVSy8J$BfIvQuJYmZ1Wh2,tbd,tbd,016 Innenwände ,Blockrahmen 1 24,F77DCF08-4FF2-E94B-96B8-4E2C23060AC2,3tVSy8J$BfIvQuJYmZ1Wh2,,Wohnen; Wohnen / Holzbau; Wohnen HOL; Wohnung,Bad,4,False,,DG,5,,Tür,,,,tbd,,FMK Innentüre; FMK Tür- und Fenstergriffe,,,Bestand,Alle relevanten Filter,,,,,,,,Tür,
IfcDoor,3A$hEmc7gMGPG41bgTmD7G,T-WHG-,T-WHG-,015 Wohnungstrennwände / Kernwände,Blockrahmen 1 24,CAFEB3B0-987A-9641-9404-065A9DC0D1D0,3A$hEmc7gMGPG41bgTmD7G,,Nebenräume; Nebenräume / Massivbau ui,Treppenhaus,1,False,,UG,-1,,Tür,,,,tbd,,FMK Tür- und Fenstergriffe; FMK Wohnungstüre,,,Bestand,Alle relevanten Filter,,,,,,,,Tür,
